
           0  0.75000000000000000       0.25000000000000000        9.9999999999999811E-003  0.80645161290322576       0.40000000000000002       -2.3508661959703816       0.89655172413793105       0.51020408163265318        2.1999999999999980     
           1  0.75000000000000000       0.25000000000000000      -0.19000000000000003       0.70677967924792129       0.31910112359550552       -1.5471592893390262       0.77390447172685717       0.40764006791171487      -0.24385101897399908     
           2  0.75000000000000000       0.25000000000000000      -0.39000000000000001       0.67161296272703153       0.33300556564816619       -1.0312823494310979       0.71271250904878514       0.23677291692936156      -0.28717565387427041     
           3  0.68750000000000000       0.31250000000000000      -0.39000000000000001       0.66675814930718647       0.33333314043727097      -0.71917163104056192       0.67947499547975987       0.34552200457855048      -0.91795119330637109     
           4  0.68750000000000000       0.31250000000000000      -0.48999999999999999       0.66666669892854624       0.33333333333326637      -0.55876956040249159       0.66858183593127185       0.33490285813019516      -0.37040234872781630     
           5  0.68750000000000000       0.31250000000000000      -0.48999999999999999       0.66666666666667063       0.33333333333333331      -0.50600633508043846       0.66675703481639959       0.33329702976660008      -0.42649349484464960     
           6  0.67187500000000000       0.32812500000000000      -0.48999999999999999       0.66666666666666674       0.33333333333333331      -0.50007285097622278       0.66666732997838063       0.33333343649626618      -0.52863744463778395     
           7  0.67187500000000000       0.32812500000000000      -0.48999999999999999       0.66666666666666674       0.33333333333333331      -0.50000001091532531       0.66666666689780540       0.33333333334007376      -0.49535798011145504     
           8  0.67187500000000000       0.32812500000000000      -0.48999999999999999       0.66666666666666674       0.33333333333333331      -0.50000000000000022       0.66666666666666730       0.33333333333333326      -0.49973645285637314     
           9  0.66796875000000000       0.33203125000000000      -0.49624999999999997       0.66666666666666674       0.33333333333333331      -0.49999999999999994       0.66666666666666674       0.33333333333333337      -0.50000253605017775     
